payer,network_name,network_id,network_year_month,network_region,code,code_type,ein,taxonomy_filtered_npi_list,modifier_list,billing_class,place_of_service_list,negotiation_type,arrangement,rate,cms_baseline_schedule,cms_baseline_rate,hospital_name
United Healthcare,choice-plus,592bc118-0dac-4f38-949c-11dc9b3a3879,202501,USA,43239,CPT,131740114,"1003112954,1003175597,1003178732,1003226218,1003233487,1003233966,1003262015,1003264623,1003340456,1003430760,1003465386,1003821828,1003856964,1003968850,1003972944,1003986217,1003986290,1003987967,1003990763,1013007814,1013014836,1013073956,1013093962,1013176387,1013361450,1013399666,1013598523,1013996990,1023032463,1023053519,1023101243,1023101250,1023192820,1023229242,1023371887,1023436516,1023503505,1023505567,1023672151,1033290242,1033299524,1033311121,1033392493,1033504303,1033538038,1033605910,1033656541,1043303274,1043390693,1043395429,1043398480,1043414451,1043543580,1043552128,1043576705,1043577216,1043658420,1043707953,1043746019,1053404277,1053422519,1053468819,1053471615,1053483917,1053496414,1053671503,1053750166,1053758490,1063044592,1063064608,1063502961,1063525152,1063582245,1063677094,1063687812,1063768745,1063851459,1063945384,1063998920,1073016366,1073019725,1073553079,1073601357,1073602389,1073602801,1073653952,1073683272,1073708392,1073744421,1073774998,1073784427,1073953568,1083008932,1083021133,1083032502,1083104566,1083627723,1083661904,1083667315,1083771273,1083868673,1083891188,1083908867,1083957799,1083977425,1083994289,1093006652,1093006975,1093060105,1093060949,1093150161,1093161499,1093169237,1093277154,1093890444,1093890485,1093895591,1093972333,1104003292,1104089085,1104140151,1104845023,1104925858,1104946276,1114002508,1114003068,1114006202,1114248366,1114345253,1114438983,1114458726,1114459823,1114902707,1124103510,1124313374,1124559208,1124571633,1134204514,1134248636,1134431000,1134474265,1134581390,1134624745,1134688971,1144260308,1144305251,1144305509,1144464892,1144588567,1144685736,1144751595,1144781618,1154100386,1154337244,1154340826,1154385524,1154406510,1154411320,1154411866,1154411999,1154441749,1154471993,1154484525,1154491330,1154540524,1154618353,1154718476,1154857944,1154881373,1154888725,1164167946,1164439022,1164552436,1164699070,1164724548,1164785069,1164861761,1164866018,1164918660,1164927083,1174027577,1174029854,1174525869,1174566111,1174581565,1174592067,1174598148,1174613079,1174670699,1174720643,1174819478,1174835839,1174841530,1174882757,1174966816,1184170433,1184617573,1184717308,1184786519,1184794356,1184811580,1184838831,1184850554,1184881856,1184903619,1184944456,1194003897,1194010728,1194059899,1194112359,1194163394,1194170761,1194731331,1194790014,1194804898,1194895375,1194916197,1194938605,1205021490,1205060068,1205072881,1205094737,1205112380,1205219425,1205229325,1205240082,1205299633,1205322781,1205399490,1205456555,1205906484,1205911591,1205929437,1205932415,1205942000,1205963204,1215318001,1215468954,1215921606,1215945738,1225074941,1225113608,1225127632,1225239700,1225271174,1225293301,1225352123,1225386725,1225422470,1225533797,1225615362,1225700370,1235176991,1235180464,1235192923,1235214693,1235242728,1235273137,1235324534,1235363664,1235510470,1235524042,1235584079,1235587551,1235593161,1235660168,1235668377,1235798943,1245304088,1245332345,1245337062,1245464239,1245464577,1245491307,1245528975,1245591833,1245596204,1245793801,1245888007,1255401451,1255499661,1255660148,1255691549,1255786554,1255834065,1255908604,1265047450,1265502447,1265517395,1265522031,1265522064,1265525489,1265638738,1265694020,1265698427,1265723142,1265729792,1265734297,1265828107,1265871008,1265966329,1265986178,1275579443,1275603458,1275614018,1275637597,1275657058,1275673154,1275819104,1275859209,1275943029,1275970774,1285070755,1285098517,1285120113,1285124750,1285139089,1285253948,1285707778,1285719633,1285719674,1285734681,1285829978,1285878652,1285880567,1285927475,1295014322,1295014991,1295047850,1295122661,1295155216,1295222370,1295263895,1295278463,1295732253,1295732386,1295765618,1295805406,1295815843,1295939692,1295984268,1306003207,1306086152,1306231469,1306256466,1306264882,1306287115,1306287636,1306341516,1306342399,1306343355,1306423975,1306473293,1306808647,1306893227,1306943139,1316020068,1316027816,1316037153,1316063027,1316077282,1316106743,1316133648,1316246994,1316309628,1316442197,1316478993,1316900582,1316922651,1316962475,1316995988,1326107418,1326118514,1326123456,1326124264,1326209677,1326280967,1326332503,1336103456,1336206432,1336225606,1336275403,1336306992,1336319094,1336346576,1336361021,1336397488,1336427517,1336500255,1336550201,1336580216,1336626753,1346234630,1346310521,1346339678,1346352952,1346370293,1346391869,1346469251,1346561891,1346697315,1356352397,1356429518,1356434575,1356446173,1356459580,1356510747,1356544175,1356600977,1366079063,1366463788,1366509804,1366512543,1366528739,1366604936,1366640286,1366683336,1366696957,1366705600,1366741159,1366820185,1366902199,1366924391,1376036293,1376512533,1376549923,1376613547,1376618983,1376623868,1376628768,1376738237,1376826818,1376840850,1376980961,1386007896,1386024370,1386039451,1386056844,1386106227,1386131167,1386140325,1386176360,1386629921,1386737518,1386765139,1386887438,1386901882,1396130209,1396199352,1396267688,1396305439,1396756607,1396763926,1396798096,1396820684,1396855656,1407120645,1407256878,1407260896,1407351463,1407408826,1407872211,1407912868,1407931280,1407936909,1417055674,1417132218,1417196726,1417212432,1417219585,1417265331,1427006139,1427147750,1427148253,1427198928,1427279017,1427288927,1427340231,1427390228,1427445535,1427494269,1427589977,1427896117,1437201456,1437242641,1437248762,1437342797,1437348455,1437435047,1437472446,1437474798,1437503299,1437560570,1447210687,1447335575,1447343660,1447411814,1447605787,1447710298,1447732243,1447754494,1457398802,1457421638,1457421653,1457440703,1457506107,1457510067,1457528143,1457599318,1457646358,1457871972,1467002246,1467537589,1467538736,1467542266,1467588855,1467623850,1467668624,1467700856,1477555902,1477643369,1477799807,1477840726,1477996999,1487074423,1487185963,1487710323,1487725867,1487730339,1487749685,1487768461,1487879748,1487885190,1487899027,1487970240,1487975769,1497022503,1497076806,1497108575,1497217665,1497218127,1497719025,1497831341,1497930614,1497940670,1497998967,1508006370,1508123290,1508188368,1508210493,1508229477,1508397894,1508418849,1508812405,1508843756,1508880279,1508941998,1508945148,1508998485,1518046853,1518047018,1518063486,1518226513,1518248509,1518290725,1518387323,1518428028,1518462597,1518462662,1528011103,1528059136,1528132883,1528138708,1528157856,1528206166,1528246097,1528292851,1528373198,1528401452,1528591336,1528713104,1538156377,1538238316,1538243209,1538252754,1538291950,1538326509,1538335104,1538365333,1538486600,1538547997,1538588512,1538845797,1548200306,1548237555,1548246036,1548283112,1548320534,1548326481,1548359854,1548493919,1548572522,1548751332,1548764020,1558332007,1558446906,1558447821,1558451450,1558475376,1558517185,1558537340,1558551416,1558592139,1558595744,1558667832,1558717538,1558762161,1558788661,1558790220,1558923268,1558943456,1568430221,1568469690,1568525160,1568532760,1568533941,1568667160,1568721736,1568737831,1568743680,1568781326,1568783652,1568789394,1568797058,1568802304,1578026373,1578069233,1578095584,1578097556,1578547808,1578634952,1578648960,1578718920,1578787396,1578950218,1578995726,1588010029,1588046395,1588082390,1588186845,1588281935,1588398689,1588639389,1588720429,1588723118,1588734768,1588761316,1588825905,1588854244,1588859870,1588862270,1588863070,1588929954,1588976773,1598008765,1598058851,1598059735,1598083974,1598104721,1598706079,1598826729,1598844920,1598877276,1598920043,1598969040,1609003821,1609036201,1609163195,1609164078,1609263193,1609848977,1609851690,1609946888,1619066941,1619115524,1619131430,1619179892,1619255411,1619405271,1619538162,1619912987,1619915857,1629044201,1629104732,1629161849,1629174297,1629344650,1629369749,1629412531,1629481643,1629508759,1629529045,1639148117,1639165236,1639165996,1639189038,1639196512,1639242365,1639254832,1639258924,1639272057,1639296403,1639315153,1639321847,1639443286,1639460454,1639479736,1639515778,1639518517,1639552409,1639667397,1649250366,1649355090,1649366204,1649409939,1649416280,1649530049,1649664970,1649698325,1649899055,1659317626,1659478477,1659528735,1659634160,1659651883,1659900165,1669407482,1669538500,1669557013,1669557054,1669557435,1669561908,1669567210,1669657847,1669766796,1669828075,1669867057,1669903324,1669976668,1679036461,1679195648,1679574941,1679644660,1679659510,1679670400,1679697411,1679704605,1679716625,1679769111,1679837579,1679974323,1689301996,1689672362,1689724965,1689750523,1689794059,1689817397,1689877920,1689917908,1689920605,1689962193,1699116178,1699152520,1699192500,1699288878,1699336925,1699786632,1699821611,1699852236,1699865592,1699938142,1699971085,1700087665,1700089216,1700188109,1700209285,1700227949,1700348620,1700362811,1700854486,1700892056,1700936341,1700956992,1700961703,1700975034,1700979911,1710049622,1710070933,1710091756,1710200654,1710234521,1710349063,1710514351,1710515929,1720036833,1720121585,1720163116,1720178312,1720213572,1720215114,1720219231,1720223910,1720259211,1720369754,1720508229,1720546765,1720607575,1730245671,1730249129,1730347014,1730538596,1730542796,1740365196,1740466168,1740486786,1740505296,1740523125,1740548593,1740556133,1740576669,1740786425,1740864560,1750310058,1750338869,1750350666,1750451936,1750466108,1750467601,1750470092,1750471587,1750604401,1750726519,1750810354,1750810750,1750947057,1760152128,1760432256,1760568612,1760571061,1760652556,1760775449,1760908503,1760988729,1770110413,1770558397,1770740714,1770778953,1770881260,1770889990,1770946329,1770979643,1780002808,1780003855,1780062208,1780078907,1780615526,1780712133,1780769141,1780817460,1780895045,1790004653,1790043800,1790048692,1790065910,1790079739,1790102747,1790248847,1790381416,1790711844,1790726982,1790767762,1790943546,1801020896,1801098777,1801109814,1801174792,1801188081,1801327416,1801356498,1801966072,1801972641,1801989025,1801990395,1811025950,1811072200,1811162837,1811216948,1811255706,1811300734,1811569494,1811925373,1821037961,1821066531,1821114380,1821138702,1821159872,1821178328,1821185745,1821210808,1821325150,1821366501,1821423120,1821437815,1821447871,1821452475,1831113521,1831178318,1831183656,1831196880,1831270255,1831274315,1831277334,1831286913,1831312503,1831471150,1831490051,1831553460,1831620376,1841297702,1841360021,1841370491,1841375623,1841375979,1841376795,1841382421,1841383064,1841414661,1841416575,1841595980,1841599388,1841635273,1841644929,1841678950,1841716123,1841784246,1851322275,1851330468,1851350417,1851461040,1851476972,1851518609,1851551626,1851557375,1851646558,1851663660,1851693030,1851719447,1851823215,1861002297,1861011009,1861445090,1861506842,1861577249,1861585093,1861599698,1861770521,1861913915,1871023192,1871174177,1871663070,1871665976,1871678631,1871714121,1871866889,1871884064,1871908137,1871939728,1871941609,1881033108,1881071249,1881125136,1881223055,1881270866,1881624963,1881747848,1881779270,1881791275,1881854735,1881983518,1891005922,1891037578,1891045837,1891100657,1891159257,1891159570,1891172045,1891777694,1891860672,1891870895,1891987004,1891989604,1902067978,1902166952,1902241383,1902366545,1902394075,1902804768,1902879281,1902912058,1902916034,1902981772,1912082066,1912135138,1912143033,1912199688,1912384314,1912385808,1912387309,1912391822,1912550450,1912977976,1922184878,1922274364,1922326727,1922363563,1922425065,1922539964,1922568021,1922635812,1932116530,1932122447,1932169711,1932176542,1932182011,1932215332,1932251469,1932254695,1932284387,1932299765,1932310281,1932519675,1932606613,1942283742,1942320924,1942357702,1942380449,1942385331,1942393152,1942393178,1942399266,1942414511,1942597083,1942664172,1942664776,1942681853,1942685292,1942695077,1942704267,1942760368,1952349763,1952399610,1952466799,1952472334,1952476988,1952491821,1952498040,1952500456,1952563413,1952600736,1952615049,1952628695,1952721490,1952864787,1952938318,1962080234,1962443127,1962572164,1962581272,1962587329,1962641746,1962714261,1962744649,1962864058,1962934927,1962936401,1972034130,1972550846,1972588234,1972690055,1972761237,1972761591,1972861300,1972890853,1972941920,1972983336,1972998565,1982639373,1982662334,1982670311,1982701710,1982714101,1982767067,1982839973,1982842787,1982843348,1982874855,1992018535,1992146385,1992190185,1992705974,1992875165,1992876379,1992885487,1992894299,1992937098,1992937437",,professional,11,negotiated,ffs,2465.06,PFS_NONFACILITY_1320202,424.76,Montefiore Medical Center
United Healthcare,choice-plus,592bc118-0dac-4f38-949c-11dc9b3a3879,202501,USA,43239,CPT,133971298,1427616002,,institutional,,negotiated,ffs,3361.0,OPPS,937.56,NYU Langone
United Healthcare,choice-plus,592bc118-0dac-4f38-949c-11dc9b3a3879,202501,USA,872,MS-DRG,133971298,"1083612089,1245649466,1427616002,1760480628,1831197797",,institutional,,negotiated,ffs,25000.72,IPPS,6829.75,NYU Langone
United Healthcare,choice-plus,592bc118-0dac-4f38-949c-11dc9b3a3879,202501,USA,99283,CPT,133971298,"1013302744,1023320298,1033353685,1033358676,1033359104,1033433016,1033499181,1033559471,1043283773,1043825045,1053331041,1053758516,1053790642,1063078087,1063702017,1063741809,1063797017,1073047114,1073051116,1073062477,1073138616,1083008031,1083367296,1083840516,1083889539,1093102022,1093200115,1093842825,1104142074,1104236611,1104803287,1104951524,1114258795,1114304797,1124358809,1124552476,1134104615,1134325053,1134459597,1144409269,1144581836,1144708595,1144940065,1164588554,1164760807,1174184600,1174685028,1184731119,1184930406,1184933608,1194422618,1194442871,1205923893,1215496070,1215906508,1215945845,1215958640,1225095292,1225449077,1225691637,1235301722,1235353053,1255449716,1265768394,1275791337,1275953523,1275996258,1285123075,1285788265,1295985265,1306079140,1306082730,1306107792,1306420047,1306549019,1306901350,1316208267,1316246333,1316353790,1316500440,1326164179,1326495821,1346237229,1356018998,1356736219,1356872121,1376551333,1376805853,1376982785,1386177723,1396190203,1396240701,1396300265,1396783999,1396856977,1396938130,1407239635,1407386303,1407807936,1417209651,1427210640,1427492743,1427687052,1437151016,1437358934,1447203625,1447411970,1447891486,1457979288,1477115004,1477759058,1487010849,1497914576,1508081126,1508109943,1508122086,1508185117,1508580101,1528599818,1528622388,1528721586,1538621339,1548247638,1548357130,1548722440,1558423145,1558578823,1558669812,1578773719,1578790440,1578857850,1578859401,1578911533,1578919312,1588972145,1598052581,1609263318,1609884394,1619273026,1619328242,1619438256,1619966702,1629431101,1639674807,1649629932,1649699380,1649731456,1649822644,1659474708,1659638534,1669420550,1679554059,1679996375,1699279505,1700316940,1700454972,1710211784,1710400981,1730389180,1750499901,1750552790,1750704805,1760643266,1770110413,1770506727,1770509994,1770515108,1770577306,1770642282,1770802779,1770995771,1780771345,1780780742,1780819144,1780978452,1801207154,1801239090,1811031354,1821223769,1821504614,1821657974,1831309517,1831364520,1831549559,1841698354,1851051437,1851344790,1851614507,1851945893,1871553115,1871672766,1881147825,1881605863,1891800371,1912324120,1942385067,1952834798,1952982985,1962083717,1962741470,1962893933,1962932533,1972167104,1982010294,1982068417,1992070395,1992169866,1992767651",,professional,11,negotiated,ffs,70.43,PFS_NONFACILITY_1320202,78.59,NYU Langone
